Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"53703, USA",05/30/2017,67,52,59.2,,,0,0,0,12.7,278,26.4,9.9,43.8,63.13,Partially cloudy
"53703, USA",05/31/2017,72.1,50.5,60.1,,,0,0,0,13.4,301.13,24.4,9.9,34.1,58.03,Partially cloudy
"53703, USA",06/01/2017,76.2,44.4,62.3,,,0,0,0,7.5,296.33,19.4,9.9,2.6,54.63,Clear
"53703, USA",06/02/2017,82.4,48.3,67.9,,81,0,0,0,8.2,181.42,17.2,9.9,24.2,55.92,Clear
"53703, USA",06/03/2017,87.2,63.3,75,,87.6,0.02,0,0,14,192,21.9,9.9,40.8,56.2,"Rain, Partially cloudy"
"53703, USA",06/04/2017,86,64.2,77,,83.6,0,0,0,11,311.5,21.9,9.9,38.7,50.92,Partially cloudy
"53703, USA",06/05/2017,74.1,58.5,66,,,0,0,0,17.8,117.67,23.1,9.9,30.5,65.61,Partially cloudy
"53703, USA",06/06/2017,76.1,48.6,64.7,,,0,0,0,13.7,108.75,20.2,9.9,27.2,56.74,Partially cloudy
"53703, USA",06/07/2017,77.3,48.8,65.6,,,0,0,0,6,115.42,,9.9,8.7,55.46,Clear
"53703, USA",06/08/2017,80.3,56.5,70.2,,79.7,0,0,0,9.5,226.08,19.7,9.9,46.6,44.51,Partially cloudy
"53703, USA",06/09/2017,84.6,59.6,71.2,,84.1,0,0,0,12.4,271.17,19.7,9.7,34.3,63.32,Partially cloudy
"53703, USA",06/10/2017,87.5,66.2,77.3,,86.6,0,0,0,20.4,197.29,33.6,9.9,37.2,52.84,Partially cloudy
"53703, USA",06/11/2017,91.2,74,81.5,,93.1,0,0,0,18.7,199.42,30.8,9.9,29.8,53.89,Partially cloudy
"53703, USA",06/12/2017,90.2,67.9,80,,96.5,0.36,0,0,22.5,196.5,32.7,9.9,46.6,65.45,"Rain, Partially cloudy"
"53703, USA",06/13/2017,82.4,65.5,73.9,,85.1,0.84,0,0,16.2,97.83,29.7,9.5,52.3,77.6,"Rain, Partially cloudy"
"53703, USA",06/14/2017,88.5,68.1,75.8,,95,0.38,0,0,19.6,153.5,30,9.6,54.6,75.86,"Rain, Partially cloudy"
"53703, USA",06/15/2017,87.1,69.2,77.1,,85.7,0,0,0,10.6,271.83,41.4,9.9,36.6,64.18,Partially cloudy
"53703, USA",06/16/2017,85.8,68.3,76.7,,86.3,0.15,0,0,10.6,228.21,31.1,9.7,42.3,63.17,"Rain, Partially cloudy"
"53703, USA",06/17/2017,82.1,65.2,73,,85.2,0.67,0,0,9,235,30,9.2,61.5,80.41,"Rain, Partially cloudy"
"53703, USA",06/18/2017,74.2,63.2,68.6,,,0.04,0,0,15.9,282,24.8,9.9,55.3,70.86,"Rain, Partially cloudy"
"53703, USA",06/19/2017,70.4,58.6,63.7,,,0.16,0,0,12.4,290.54,31.2,9.8,43.5,76.55,"Rain, Partially cloudy"
"53703, USA",06/20/2017,70.8,57.5,62.3,,,0.04,0,0,10.7,248.5,21.8,9.9,35.5,75.03,"Rain, Partially cloudy"
"53703, USA",06/21/2017,76.7,52.1,66,,,0,0,0,11.9,171.33,24.3,9.7,38.8,70.75,Partially cloudy
"53703, USA",06/22/2017,78.9,69.2,72.5,,,0.2,0,0,10,161.21,29.5,9.8,66.9,79.92,"Rain, Partially cloudy"
"53703, USA",06/23/2017,78.3,61.4,69.4,,,1.21,0,0,14.3,273.96,25.3,9.2,54.2,71.06,"Rain, Partially cloudy"
"53703, USA",06/24/2017,68.5,53.6,61.6,,,0.06,0,0,14.2,285.67,37.4,9.9,45.1,69.5,"Rain, Partially cloudy"
"53703, USA",06/25/2017,65.2,51,57.4,,,0.11,0,0,13.2,282.29,29.6,9.9,41,78.53,"Rain, Partially cloudy"
"53703, USA",06/26/2017,64.6,50.6,57.8,,,0,0,0,15.9,300.38,27.5,9.9,46.4,70.21,Partially cloudy
"53703, USA",06/27/2017,74.3,48.9,63.3,,,0,0,0,8.7,274.13,16.1,9.9,28.9,58.57,Partially cloudy
"53703, USA",06/28/2017,73.5,60.5,65.3,,,1.24,0,0,16.7,180.75,27.7,9.4,60.6,79.4,"Rain, Partially cloudy"
"53703, USA",06/29/2017,77.4,66.3,71.9,,,0.01,0,0,12.9,234.79,26.4,9.9,59.4,83.13,"Rain, Partially cloudy"
"53703, USA",06/30/2017,79.3,63.5,70.6,,,0.29,0,0,7.7,273.75,45,9.7,56.2,79.48,"Rain, Partially cloudy"
"53703, USA",07/01/2017,78,62.8,69.6,,,0,0,0,11,288.17,26.4,9.9,35.7,68.51,Partially cloudy
"53703, USA",07/02/2017,80.5,60.6,70.6,,81.9,0.24,0,0,12.8,167.67,28.9,9.9,46.2,70.81,"Rain, Partially cloudy"
"53703, USA",07/03/2017,79.2,61.5,70.6,,,0.01,0,0,11.7,90.17,17.2,9.1,52.9,72.46,"Rain, Partially cloudy"
"53703, USA",07/04/2017,82.4,54.4,70.8,,83.7,0,0,0,9.7,98.04,,9.9,27.3,68.97,Partially cloudy
"53703, USA",07/05/2017,84.7,64,72.6,,87.6,0.07,0,0,15.4,162.54,30,9.3,48.6,78.16,"Rain, Partially cloudy"
"53703, USA",07/06/2017,87.4,64.9,77.9,,92.5,0,0,0,9.3,231.42,19,9.8,34.9,73.58,Partially cloudy
"53703, USA",07/07/2017,82.8,62,72.9,,82.8,1.53,0,0,15.2,288.13,42.5,9.7,42.8,69.74,"Rain, Partially cloudy"
"53703, USA",07/08/2017,77.2,57.8,67.6,,,0,0,0,9.8,309.38,,9.9,21.7,66.76,Clear
"53703, USA",07/09/2017,82.3,62.3,73.7,,83.1,0,0,0,15.2,227.96,20.8,9.9,48.8,63.12,Partially cloudy
"53703, USA",07/10/2017,83.5,65.1,73.6,,86.8,0.81,0,0,12,145.83,21.9,9.1,66.9,80.98,"Rain, Partially cloudy"
"53703, USA",07/11/2017,83.9,66.1,75.5,,88.1,0,0,0,12.3,200.42,18.6,8.2,55.8,83.95,Partially cloudy
"53703, USA",07/12/2017,83.4,67.9,76.5,,89.6,0.7,0,0,13.3,188.08,42.5,9.4,64.6,83.38,"Rain, Partially cloudy"
"53703, USA",07/13/2017,80.1,63.3,73.6,,81.9,0,0,0,10.8,306.08,20.8,9.9,43.1,76.22,Partially cloudy
"53703, USA",07/14/2017,70.2,58.2,63.3,,,0,0,0,10.3,292.75,20.8,9.9,82.9,78.59,Overcast
"53703, USA",07/15/2017,81.4,56.1,70,,85,0,0,0,9.8,272.42,20.8,9.7,31.1,79.36,Partially cloudy
"53703, USA",07/16/2017,75.5,64.5,71.2,,,0.4,0,0,12.5,88.42,18.3,9.8,50.8,79.23,"Rain, Partially cloudy"
"53703, USA",07/17/2017,79.2,54.2,67.7,,,0,0,0,7.5,67.79,,9.9,18.6,70.83,Clear
"53703, USA",07/18/2017,85.1,60.8,74.3,,91.9,0,0,0,14.9,172.46,21.9,9.6,48.3,76.47,Partially cloudy
"53703, USA",07/19/2017,82.5,68.5,75.4,,87,0.7,0,0,19.6,157.08,38.1,8.8,67.8,84.5,"Rain, Partially cloudy"
"53703, USA",07/20/2017,86.8,66.9,75.8,,93.8,0.76,0,0,9.1,264.29,38,9.2,53.6,82.57,"Rain, Partially cloudy"
"53703, USA",07/21/2017,79.5,65.7,71.8,,,1.48,0,0,13.5,98.75,45.9,6.9,50,92.11,"Rain, Partially cloudy"
"53703, USA",07/22/2017,83,66.4,73.6,,87.1,0.01,0,0,7.1,212.29,17.2,8.1,76.7,87.48,"Rain, Overcast"
"53703, USA",07/23/2017,82.2,65.9,74.8,,82.9,0,0,0,12.5,309.79,23,9.4,41,74.21,Partially cloudy
"53703, USA",07/24/2017,75.2,59.9,66.5,,,0,0,0,14.2,78.17,20.9,9.8,65.3,74.45,Partially cloudy
"53703, USA",07/25/2017,77.5,52.7,67.8,,,0,0,0,16,137.58,26.1,9.6,39.7,75.5,Partially cloudy
"53703, USA",07/26/2017,79.1,67.9,72.7,,,0.25,0,0,9.1,174.79,17.2,8.1,56.3,84.14,"Rain, Partially cloudy"
"53703, USA",07/27/2017,82.3,64,73.8,,83.1,0,0,0,12.6,144.79,19.7,7.6,40.3,74.66,Partially cloudy
"53703, USA",07/28/2017,79,60.2,69.3,,,0,0,0,14.6,112.13,22.9,9.9,25,69.44,Clear
"53703, USA",07/29/2017,78.2,55.9,67.2,,,0,0,0,10,168.75,9.2,9.8,15.1,69.6,Clear
"53703, USA",07/30/2017,80.3,54.7,68.8,,80.6,0,0,0,6.5,196.29,9.2,9.2,22.5,68.07,Clear
"53703, USA",07/31/2017,82.2,61.2,72,,82.2,0,0,0,8.4,286.38,,9.9,41.4,66.05,Partially cloudy
"53703, USA",08/01/2017,82.4,58.8,71.9,,82.7,0,0,0,6.9,317.67,,9.8,21.4,71.04,Clear
"53703, USA",08/02/2017,83.9,63.1,73.3,,84.7,0,0,0,13.3,176.58,19.7,9.9,41.2,74.16,Partially cloudy
"53703, USA",08/03/2017,75.3,58.9,67.4,,,0.47,0,0,11.2,154.92,27.8,9.5,83.5,83.18,"Rain, Overcast"
"53703, USA",08/04/2017,71.2,53.1,59.8,,,0.04,0,0,17.3,298.88,27.9,8.4,73.3,78.25,"Rain, Partially cloudy"
"53703, USA",08/05/2017,77,54.3,66.3,,,0,0,0,9.5,285.96,20.8,9.9,38.6,70.73,Partially cloudy
"53703, USA",08/06/2017,74.7,59.7,66.9,,,0,0,0,8.3,89.21,,9.9,60.6,79.39,Partially cloudy
"53703, USA",08/07/2017,75.7,57.5,66.2,,,0,0,0,10.5,98.54,16.1,9.9,55.2,73.93,Partially cloudy
"53703, USA",08/08/2017,80.4,55.3,68.3,,80.4,0,0,0,9,289.25,18.3,9.9,24,67.22,Clear
"53703, USA",08/09/2017,78.8,57.2,69.3,,,0,0,0,12.6,261.25,18.3,9.9,44.1,66.26,Partially cloudy
"53703, USA",08/10/2017,81.2,64.8,71.5,,82.7,0.84,0,0,12.8,229.58,20.8,9.7,55.8,70.07,"Rain, Partially cloudy"
"53703, USA",08/11/2017,71.8,57.8,65.1,,,0.01,0,0,13.4,323.25,24.9,9.5,55,82.27,"Rain, Partially cloudy"
"53703, USA",08/12/2017,75.9,52,64.1,,,0,0,0,9.3,256.17,,9.8,21.9,70.24,Clear
"53703, USA",08/13/2017,74.2,50.9,64.6,,,0,0,0,8.2,240.04,,9.2,44.5,72.7,Partially cloudy
"53703, USA",08/14/2017,77.5,55.4,67.5,,,0,0,0,12.2,132.63,17.2,9.6,56.7,74.81,Partially cloudy
"53703, USA",08/15/2017,75.8,61.8,67.9,,,0,0,0,9.1,128.83,,8.9,66.7,81.84,Partially cloudy
"53703, USA",08/16/2017,83.2,61.9,71.4,,87.6,1.69,0,0,13.7,102.46,30.5,8.8,54.9,82.1,"Rain, Partially cloudy"
"53703, USA",08/17/2017,74.7,67.9,72.4,,,0.61,0,0,14.6,229.71,27.7,8.9,77.8,85.22,"Rain, Overcast"
"53703, USA",08/18/2017,76.6,64.5,69,,,0,0,0,13.7,294.42,22.2,9.9,79.9,74.8,Overcast
"53703, USA",08/19/2017,81.1,57.7,69.3,,81.6,0,0,0,5.8,283.38,,8.3,18,76.57,Clear
"53703, USA",08/20/2017,79.5,59.7,70.1,,,0,0,0,10.4,151.08,,9.5,42,80.92,Partially cloudy
"53703, USA",08/21/2017,80.2,62.8,71.4,,81.9,0,0,0,11.1,205.13,21.9,7.6,43.8,85.48,Partially cloudy
"53703, USA",08/22/2017,74.8,60.2,69.2,,,0,0,0,14.9,293.75,27.7,9.9,54.5,69.13,Partially cloudy
"53703, USA",08/23/2017,72.9,55.1,63.4,,,0,0,0,12.4,313.63,23.7,9.6,25.5,69.79,Partially cloudy
"53703, USA",08/24/2017,70.1,52.9,59.8,,,0,0,0,10.4,157.79,,9.2,41.1,73.28,Partially cloudy
"53703, USA",08/25/2017,71.2,44,59.2,,,0,0,0,9.5,97.42,,9.9,31.6,71.07,Partially cloudy
"53703, USA",08/26/2017,69.3,56.1,63,,,0.01,0,0,13.1,126.88,16.1,9.9,69.3,76.3,"Rain, Partially cloudy"
"53703, USA",08/27/2017,71.1,61.3,65.4,,,0.17,0,0,12.3,167.54,19.7,9.7,77.8,84.38,"Rain, Overcast"
"53703, USA",08/28/2017,73.8,61.3,66.7,,,0,0,0,7.8,178.33,18.3,7,74.1,87.84,Partially cloudy
"53703, USA",08/29/2017,74.7,58.5,65.7,,,0,0,0,7.8,117.08,,7.7,60.8,81.73,Partially cloudy
"53703, USA",08/30/2017,80,54,66,,81.2,0.33,0,0,13.7,235.96,29,7.6,38.1,81.09,"Rain, Partially cloudy"
"53703, USA",08/31/2017,70.8,53.3,61.6,,,0,0,0,12,58.54,21.9,9.1,68.6,79.86,Partially cloudy
"53703, USA",09/01/2017,69.2,48.4,58.6,46.4,,0,0,0,12.4,109,21.9,9.9,26.2,71.78,Partially cloudy
"53703, USA",09/02/2017,66.9,45.3,57.1,,,0.07,0,0,9.3,146.54,17.2,9.7,47.6,83.5,"Rain, Partially cloudy"
"53703, USA",09/03/2017,80.4,50.8,66.7,,80.6,0,0,0,13.2,282.33,20.8,7.9,50.7,71.9,Partially cloudy
"53703, USA",09/04/2017,73.3,56.9,68.7,,,0,0,0,14.4,269.96,25.3,9.6,65,65.64,Partially cloudy
"53703, USA",09/05/2017,61.8,50.1,55.5,,,0.03,0,0,15.5,302.92,23.7,9.7,40.9,75.96,"Rain, Partially cloudy"
"53703, USA",09/06/2017,63.2,45.7,53.9,42.7,,0,0,0,11.4,324.33,17.2,9.9,53.8,77.82,Partially cloudy
"53703, USA",09/07/2017,64.3,50,56.5,,,0,0,0,7.5,315.54,17.2,9.9,61.9,77.55,Partially cloudy
"53703, USA",09/08/2017,64,51.5,57,,,0.06,0,0,11.1,85.92,18.3,9.9,67.4,82.11,"Rain, Partially cloudy"
"53703, USA",09/09/2017,71.2,45.2,58.5,44.3,,0,0,0,14.8,101.58,19.7,9.9,21.4,71.86,Clear
"53703, USA",09/10/2017,70.5,45.6,58.5,,,0,0,0,12.5,94.71,16.1,9.9,0,69.47,Clear
"53703, USA",09/11/2017,75.7,43.2,58.8,,,0,0,0,6.9,113.42,,8.8,7.8,73.91,Clear
"53703, USA",09/12/2017,79.9,51.3,64.8,,,0,0,0,5.3,174,,9.5,15.7,77.67,Clear
"53703, USA",09/13/2017,80.9,51,65.3,,80.6,0,0,0,6.2,97.92,,7.3,3.6,75.46,Clear
"53703, USA",09/14/2017,81.4,52.8,68,,81.8,0,0,0,11.9,205.79,16.1,7.7,18.7,72.14,Clear
"53703, USA",09/15/2017,87.2,64.4,74.5,,86.8,0,0,0,14.1,176.17,22.9,9.9,21.7,62.18,Clear
"53703, USA",09/16/2017,86.3,66,75.8,,88.1,0,0,0,16.5,178.17,20.7,9.9,33.2,64.86,Partially cloudy
"53703, USA",09/17/2017,74.3,52.1,67.2,,,0.03,0,0,8.5,286.71,21.9,9.5,56.6,76.67,"Rain, Partially cloudy"
"53703, USA",09/18/2017,76.9,46.5,61.9,,,0,0,0,12.3,136.88,17.2,9.9,34.7,69.31,Partially cloudy
"53703, USA",09/19/2017,81,55.4,67.8,,81.7,0,0,0,13.5,107.96,18.3,9.8,22.1,74.81,Clear
"53703, USA",09/20/2017,90.2,62.3,75.4,,95.5,0.36,0,0,21.7,179.96,27.5,8.8,40.3,76.29,"Rain, Partially cloudy"
"53703, USA",09/21/2017,83.9,68.3,75.5,,87.6,0.03,0,0,9.1,151.46,,7.6,54.8,81.16,"Rain, Partially cloudy"
"53703, USA",09/22/2017,91.3,69.9,79.3,,93.7,0,0,0,14.6,190.83,21.3,9.7,14.2,67.55,Clear
"53703, USA",09/23/2017,91.6,66,78.6,,92,0,0,0,11.9,181.46,,9.9,11.9,64.66,Clear
"53703, USA",09/24/2017,89.4,64.7,77.7,,88.4,0,0,0,14.8,153.38,20.8,9.2,2.8,62.94,Clear
"53703, USA",09/25/2017,89.4,63,75,,89.5,0,0,0,10.4,134.21,19.7,9.8,16.3,66.99,Clear
"53703, USA",09/26/2017,79.4,62.1,70.4,,,0.01,0,0,11.5,240,22.1,9.8,50.9,77.89,"Rain, Partially cloudy"
"53703, USA",09/27/2017,62.2,47.6,57.9,,,0,0,0,11.8,319.13,19.7,9.9,50.1,73.13,Partially cloudy
"53703, USA",09/28/2017,71.7,44.2,58.7,,,0,0,0,10.2,289.88,18.3,9.8,15.4,67.39,Clear
"53703, USA",09/29/2017,66.2,45.7,57.6,,,0,0,0,14.2,211.25,20.7,9.9,35.3,67.72,Partially cloudy
"53703, USA",09/30/2017,68.2,40,54.1,,,0,0,0,13.3,128.25,9.2,9.9,29,70.08,Partially cloudy
"53703, USA",10/01/2017,69.5,47.1,58.6,44.5,,0,0,0,17,152.04,23.7,9.9,37.1,57.15,Partially cloudy
"53703, USA",10/02/2017,80.4,53.2,69,,81.1,0,0,0,16.8,158.46,25.2,9.9,44.3,59.45,Partially cloudy
"53703, USA",10/03/2017,78.5,65.1,72.2,,,0.06,0,0,17.6,189.04,27.8,9.9,61.5,68.72,"Rain, Partially cloudy"
"53703, USA",10/04/2017,70.1,48,61.3,,,0.64,0,0,11.3,312.29,20.8,9.5,38.7,73.29,"Rain, Partially cloudy"
"53703, USA",10/05/2017,65.5,43.7,54.6,,,0.31,0,0,8.1,179.96,20.8,9.6,56.7,76.9,"Rain, Partially cloudy"
"53703, USA",10/06/2017,66.2,53.6,60.3,,,0.23,0,0,17.5,113.5,22.6,8.3,94.8,93.16,"Rain, Overcast"
"53703, USA",10/07/2017,70.1,58.2,65.7,,,0.46,0,0,22.7,198.21,30.6,9.6,76.9,85.91,"Rain, Overcast"
"53703, USA",10/08/2017,76.2,54.1,63.5,,,0,0,0,13.9,195.08,23,9.9,3.5,73.1,Clear
"53703, USA",10/09/2017,69.4,48.9,58,48.1,,0,0,0,9.8,310.83,30,9.7,12.6,79.57,Clear
"53703, USA",10/10/2017,56.6,47.4,52.3,41.9,,0.23,0,0,16.8,102.5,28.9,9.5,76.4,72.49,"Rain, Overcast"
"53703, USA",10/11/2017,58,48.9,53.7,43.8,,0.3,0,0,14.6,42,24.2,9.3,97.9,89.56,"Rain, Overcast"
"53703, USA",10/12/2017,58.1,53.5,56,,,0.02,0,0,11.4,124.67,,6.8,96.7,93.82,"Rain, Overcast"
"53703, USA",10/13/2017,61,55.2,57.6,,,0.24,0,0,8.6,172.92,,7.9,88.1,90.45,"Rain, Overcast"
"53703, USA",10/14/2017,64.6,56.3,59.3,,,0.33,0,0,16.3,93,23,5.8,95.7,97.2,"Rain, Overcast"
"53703, USA",10/15/2017,67,43.6,52,40.2,,0.03,0,0,18.6,301.29,38.8,9.7,78.1,80.79,"Rain, Overcast"
"53703, USA",10/16/2017,60.6,37.8,50.1,44.9,,0,0,0,9.6,288.46,17.4,9.7,24,66.77,Clear
"53703, USA",10/17/2017,70.5,51.8,59.5,,,0,0,0,12.1,216.21,22.5,9.9,19.4,52.2,Clear
"53703, USA",10/18/2017,71.2,48.8,59.9,44.6,,0,0,0,20.4,198.83,30,9.9,9.8,56.8,Clear
"53703, USA",10/19/2017,67.6,42.9,57,,,0,0,0,10,212.42,18.3,9.9,43.6,51.36,Partially cloudy
"53703, USA",10/20/2017,76.1,51.6,62.9,,,0,0,0,16,182.42,21.9,9.9,32,55.61,Partially cloudy
"53703, USA",10/21/2017,76.3,58.5,67.5,,,0,0,0,23.5,180.71,29.4,9.9,38.5,60.87,Partially cloudy
"53703, USA",10/22/2017,69.4,47.9,56.5,,,0.23,0,0,15.9,284.38,24.7,8.8,70,85.85,"Rain, Partially cloudy"
"53703, USA",10/23/2017,57.1,41.3,49.1,44.4,,0.12,0,0,10.7,252.67,21.1,7.7,49.5,83.99,"Rain, Partially cloudy"
"53703, USA",10/24/2017,47.9,40.3,44.3,35.4,,0.4,0,0,18.3,304.75,28.2,9.4,82.4,80.38,"Rain, Overcast"
"53703, USA",10/25/2017,52.4,36.9,42.2,32,,0,0,0,9.3,220.67,19.7,9.9,35.7,64.85,Partially cloudy
"53703, USA",10/26/2017,59.4,38.6,48.4,33.5,,0,0,0,18.4,138.67,23.1,9.9,52.4,67.44,Partially cloudy
"53703, USA",10/27/2017,48.8,35.2,38.2,27,,0,0,0,14,253.96,27.7,9.9,94.5,73.54,Overcast
"53703, USA",10/28/2017,39.4,34.1,36,24.2,,0.01,0,0,16.1,304.04,21.9,9.6,91,75.68,"Rain, Overcast"
"53703, USA",10/29/2017,45.2,27.6,37.4,27.8,,0,0,0,13.3,248,19.7,9.9,67.3,66.05,Partially cloudy
"53703, USA",10/30/2017,42.3,34.2,38.7,26.6,,0,0,0,16.9,281.25,28.4,9.8,75.2,75.16,Overcast
"53703, USA",10/31/2017,36.4,32,33.7,23.1,,0,0,0,12.1,245.79,20.9,9.9,89.5,60.11,Overcast
"53703, USA",11/01/2017,42.3,31.2,36.5,25.3,,0.08,0,0,16.3,156.92,23.8,9,84.9,73.58,"Rain, Overcast"
"53703, USA",11/02/2017,48.7,39.3,43.8,34,,0.01,0,0,12.5,259.79,21.6,6.3,81.6,90.9,"Rain, Overcast"
"53703, USA",11/03/2017,44.1,33.7,39.2,28.5,,0,0,0,14.8,140.08,21.4,9.9,70.9,69.79,Partially cloudy
"53703, USA",11/04/2017,44.2,37.6,42.2,31.8,,0.23,0,0,16.4,102.13,20.9,5.3,91.5,93.1,"Rain, Overcast"
"53703, USA",11/05/2017,50.4,34.2,44,25.8,,0,0,0,12.9,292.76,20.8,7.7,91.2,86.76,Overcast
"53703, USA",11/06/2017,38.2,26.5,33.1,21.5,,0,0,0,12.4,313.96,20.8,9.9,76.8,64.27,Overcast
"53703, USA",11/07/2017,42.5,26.2,33.5,23.7,,0,0,0,10.1,289.29,19.7,9.9,42.7,69.14,Partially cloudy
"53703, USA",11/08/2017,43.5,24.1,34.6,22.6,,0,0,0,10.3,269.33,20.6,9.9,16.9,71.3,Clear
"53703, USA",11/09/2017,40.1,15.7,30.5,2.5,,0,0,0,17,290.33,25.5,9.9,54.3,57.56,Partially cloudy
"53703, USA",11/10/2017,28.4,9.9,20.5,-0.2,,0,0,0,11.9,137.67,18.3,9.9,44.3,61.77,Partially cloudy
"53703, USA",11/11/2017,35.4,26.6,31.2,15.3,,0,0,0,16.1,160.33,18.3,9.8,87.4,61.55,Overcast
"53703, USA",11/12/2017,39.1,26.4,34,26.1,,0,0,0,6.4,157.21,,7.9,72,82.49,Partially cloudy
"53703, USA",11/13/2017,41.6,20.9,32.3,25.1,,0,0,0,12.1,203.17,16.1,4.5,67.6,88.44,Partially cloudy
"53703, USA",11/14/2017,46.3,31.4,39.2,24.4,,0,0,0,15,174.25,21.9,6.1,95.3,84.42,Overcast
"53703, USA",11/15/2017,49,33.3,42.6,23.1,,0.1,0,0,17.3,253.83,32.1,8,94.8,79.62,"Rain, Overcast"
"53703, USA",11/16/2017,37.1,31.1,32.8,20.8,,0,0,0,16.8,231.71,25.1,9.9,90.7,74.38,Overcast
"53703, USA",11/17/2017,39.7,33.5,36.5,23.7,,0.15,0,0,19.8,186.67,33.3,6.9,96.6,85.08,"Rain, Overcast"
"53703, USA",11/18/2017,38.8,31.3,36.3,20.1,,0.1,0,0,23.4,269.75,32.4,6.9,87.7,86.28,"Rain, Overcast"
"53703, USA",11/19/2017,34.2,22.3,28.7,11.1,,0,0,0,14.3,280.25,25.2,9.9,43.9,61.17,Partially cloudy
"53703, USA",11/20/2017,50.5,31,41.8,23.8,,0,0,0,17.9,204.04,30,9.9,45.1,60.67,Partially cloudy
"53703, USA",11/21/2017,47.2,22.1,35,15.2,,0,0,0,20.4,295.75,37.5,9.9,32.5,54.23,Partially cloudy
"53703, USA",11/22/2017,31.1,16.4,25.7,10.1,,0,0,0,10.9,263.04,19.7,9.9,41,62.13,Partially cloudy
"53703, USA",11/23/2017,43.9,31.2,35.5,23.3,,0,0,0,9.4,243.5,18.3,9.9,35.2,56.88,Partially cloudy
"53703, USA",11/24/2017,64.7,34.7,50.2,28.6,,0,0,0,17.8,229,26.3,9.9,32.3,57.41,Partially cloudy
"53703, USA",11/25/2017,47.9,27,39.8,22.2,,0,0,0,15.4,304.83,25.5,9.9,25.8,64.55,Partially cloudy
"53703, USA",11/26/2017,50.5,20.4,36.7,23,,0,0,0,10.7,292.75,21.9,9.9,41.4,67.07,Partially cloudy
"53703, USA",11/27/2017,54.2,26.7,42.1,33.5,,0,0,0,16.1,161.29,28.2,9.4,39.6,72.48,Partially cloudy
"53703, USA",11/28/2017,57.9,38.9,50.6,34,,0,0,0,16.2,254.33,25.9,9.9,40.9,45.77,Partially cloudy
"53703, USA",11/29/2017,43.4,25.6,36.2,25.5,,0,0,0,11.9,180.88,17.2,9.9,20.5,55.66,Clear
"53703, USA",11/30/2017,50.5,29.5,41.2,31.4,,0,0,0,15.4,279.63,28.9,9.9,21,57.24,Clear
"53703, USA",12/01/2017,47.4,23.6,36.6,22.2,,0,0,0,8.7,237.88,,9.9,40.6,65.63,Partially cloudy
"53703, USA",12/02/2017,51.6,29.3,39.8,29.3,,0,0,0,6.7,267.42,,9.9,40.1,60.16,Partially cloudy
"53703, USA",12/03/2017,51.5,23.5,38.9,38.8,,0,0,0,15.9,169.71,23.7,9.8,39.1,67.02,Partially cloudy
"53703, USA",12/04/2017,60.5,41.1,53.9,32.2,,0.5,0,0,22.7,189.71,38,9.5,85.5,75.25,"Rain, Overcast"
"53703, USA",12/05/2017,39,22.1,28.3,11.8,,0,0,0,25.6,263.21,42.6,9.9,47.2,56.38,Partially cloudy
"53703, USA",12/06/2017,31.2,19.4,24.5,6.8,,0,0,0,15.4,281.79,26.3,9.7,28.1,57.62,Partially cloudy
"53703, USA",12/07/2017,24.8,16.9,19.5,4,,0,0,0,13.1,287.83,22,9.6,41.7,59.23,Partially cloudy
"53703, USA",12/08/2017,33.7,19,26.4,8,,0,0.6,0.6,10.2,247.25,24.2,9.9,49,61.16,"Snow, Partially cloudy"
"53703, USA",12/09/2017,30.9,16.5,23.8,9.3,,0.04,0.36,0.96,19.2,319.21,29.2,8.5,64.9,72.82,"Snow, Partially cloudy"
"53703, USA",12/10/2017,29.5,19.4,24.9,11.6,,0,1.15,1.18,9.8,287.21,20.8,9.9,84,72.09,"Snow, Overcast"
"53703, USA",12/11/2017,32.1,20.9,27.6,9.5,,0.03,0.21,0.82,17.7,233.92,34.3,8,81.8,79.89,"Snow, Overcast"
"53703, USA",12/12/2017,21.4,13.3,17.9,-0.8,,0,0.99,1.18,17,308.17,30,9.7,66.7,57.47,"Snow, Partially cloudy"
"53703, USA",12/13/2017,32.3,18.5,25.6,4.5,,0,0,0.39,19.1,227.58,34,9.4,89.7,69.08,Overcast
"53703, USA",12/14/2017,26.4,9.8,19.2,2.8,,0,0,0,11.4,290,,9.9,39.7,71.43,Partially cloudy
"53703, USA",12/15/2017,31.3,22.3,27.3,12.1,,0,0,0,12.3,260.83,27.7,9.3,90,72.96,Overcast
"53703, USA",12/16/2017,40.2,29.7,33.6,21.9,,0,0,0,12.5,97.92,16.1,9.8,76.9,75.7,Overcast
"53703, USA",12/17/2017,34.3,30.4,32.5,23.6,,0,0,0,10.3,86.96,17.2,5.3,99.5,88.69,Overcast
"53703, USA",12/18/2017,39.3,32.2,35.1,26.3,,0.05,0,0,9.4,230.75,22.7,4.8,85.6,86.87,"Rain, Overcast"
"53703, USA",12/19/2017,46.3,29.8,38.6,23.2,,0,0,0,13.8,276.71,27.7,9.9,24.9,57.13,Clear
"53703, USA",12/20/2017,28.3,22.2,24.2,12.7,,0,0,0,10.7,147.42,,9.9,53,61.3,Partially cloudy
